Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,133,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
"Ninjadog Astra One Hall-E: Hall Effect Gaming Controller for PC and Nintendo Switch, Linear Motors for HD rumble, analog triggers, NFC support, Soft Touch materials & more",16,"3.9 out of 5 stars, rating details",null,"3,999","₹8,999",https://m.media-amazon.com/images/I/61HlgwRzLSL._AC_UY218_.jpg,134,"{5: '72%', 4: '0%', 3: '0%', 2: '7%', 1: '21%'}"
"GameSir Nova Lite 2.4g Controller for PC, Steam, Switch, iOS and Android devices, Wireless Gaming Gamepad with Hall Effect Joysticks, Turbo Function - Yellow",4,"4.7 out of 5 stars, rating details",null,"2,804","₹2,80,400",https://m.media-amazon.com/images/I/41MvgI88f3L._AC_UY218_.jpg,135,"{5: '71%', 4: '29%', 3: '0%', 2: '0%', 1: '0%'}"
BAERFIT 10 Pcs Controller Thumb Grips Joy Stick Replacement Ps 5c Console Thumb Grip Caps Compatible with ps5 Remote Controller Thumb Grips Ps4 Accessories Xbox One/360 Game Controller Joystick caps,116,"4.7 out of 5 stars, rating details",500+ bought in past month,218,₹290,https://m.media-amazon.com/images/I/715kCXkYZdL._AC_UY218_.jpg,136,"{5: '84%', 4: '8%', 3: '5%', 2: '1%', 1: '2%'}"
"TAG Gamerz GWL1000 Wireless Gamepad For PC/Android/PS3, Haptic Feedback, 8 Hour Non-Stop Gaming, Accurate Joystick, Controller With Ergonomic Design, Plug & Play Joypad, Windows 10/11",4,"3.6 out of 5 stars, rating details",null,"1,499","₹4,000",https://m.media-amazon.com/images/I/61iPJE-ssPL._AC_UY218_.jpg,137,"{5: '47%', 4: '25%', 3: '0%', 2: '0%', 1: '28%'}"
"Wireless Gaming Controller Set, 2.4G, Dual Gamepad with USB Receiver, Black",1,"5.0 out of 5 stars, rating details",null,"1,498",₹749,https://m.media-amazon.com/images/I/51yIBc1kt9L._AC_UY218_.jpg,138,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
Me2u Compatible with PS-3 | PS-3 SLIM | PS-3 SUPER SLIM (CHARGING CABLE NOT INCLUDED) - WITH 1 MONTH REPLACEMENT WARRANTY,18,"3.8 out of 5 stars, rating details",50+ bought in past month,860,"₹1,999",https://m.media-amazon.com/images/I/51-LeQHCn+L._AC_UY218_.jpg,139,"{5: '45%', 4: '29%', 3: '8%', 2: '0%', 1: '18%'}"
"GAMEZZ24 DualShock Wireless Controller, PS3 Compatible",2,"4.5 out of 5 stars, rating details",null,999,"₹3,000",https://m.media-amazon.com/images/I/51-LeQHCn+L._AC_UY218_.jpg,140,"{5: '54%', 4: '46%', 3: '0%', 2: '0%', 1: '0%'}"
"Wireless Controller compatible with Play station 4 Professional usb Wireless Gamepad compatible with Play Station 4/PS 4 Slim/PS 4 Pro Joystick (Black, For PS 4) Joystick",null,null,null,"1,420","₹2,990",https://m.media-amazon.com/images/I/41TyxwECdAL._AC_UY218_.jpg,141,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
GET IN THE GAME PS4 and PS5 Controller THUMBGRIPS Antic Pattern (COD Cold WAR),null,null,null,899,"₹1,299",https://m.media-amazon.com/images/I/51fIKmHQFkL._AC_UY218_.jpg,142,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"GameSir Tarantula Pro Wireless Controller for Switch/PC/iOS/Android with Charging Dock, Bluetooth 2.4G Wired Controller",463,"4.1 out of 5 stars, rating details",null,"6,799","₹7,999",https://m.media-amazon.com/images/I/612oMJ9k6UL._AC_UY218_.jpg,143,"{5: '58%', 4: '19%', 3: '10%', 2: '4%', 1: '9%'}"
Kidology Light Table Tennis Self Training Indoor Gaming 2 Rackets & 4 Practice Ping Pong Ball Parent Child Interaction Indoor Toys for Kids Fun Party Game Sports Toy,null,"3.3 out of 5 stars, rating details",null,399,₹999,null,144,"{5: '34%', 4: '19%', 3: '14%', 2: '8%', 1: '25%'}"
"zitronix® Gaming Controller Wireless with RGB, Controller for PC Wireless Support Android, iOS, Switch, Gamepad with 2 Programable Buttons, Dual motor force, Hall Effect Magnetic Trigger and Joystick",3,"5.0 out of 5 stars, rating details",null,"2,499","₹3,749",https://m.media-amazon.com/images/I/61Vkl7rlcXL._AC_UY218_.jpg,145,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
"OIVO INDIA 8Pcs White Silicone FPS Thumb Grip Set (Compatible with PS5,PS4,Xbox Series)",11,"4.4 out of 5 stars, rating details",null,199,₹499,https://m.media-amazon.com/images/I/41Y3gjcCMTL._AC_UY218_.jpg,146,"{5: '69%', 4: '9%', 3: '12%', 2: '10%', 1: '0%'}"
"New World Wireless Controller for PS4,Wireless Controller Dual Vibration Gamepad Joystick Controller for PS4/ Slim/Pro, Compatible with PS4 Controller",19,"3.0 out of 5 stars, rating details",null,"2,024","₹2,499",https://m.media-amazon.com/images/I/411673hgkkL._AC_UY218_.jpg,147,"{5: '24%', 4: '17%', 3: '11%', 2: '36%', 1: '12%'}"
"REES52 USB Controller, 2 Pack USB Wired Retro Classic Game Controller Joypad Game Pad for Windows Laptop PC Mac and Raspberry Pi System",156,"3.3 out of 5 stars, rating details",null,899,"₹1,200",https://m.media-amazon.com/images/I/41QwyOajmbL._AC_UY218_.jpg,148,"{5: '38%', 4: '18%', 3: '9%', 2: '13%', 1: '22%'}"
KingBoo Pro Controller for Nintendo Switch Pro Black,null,null,null,"3,999","₹5,999",https://m.media-amazon.com/images/I/61DO2Pie8fL._AC_UY218_.jpg,149,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Ant Esports Dock5 RGB with Cooling Fan and Dual Controller Charger Station, PS5 Console Disc & Digital Edition, PS5 Cooling Station Accessories with RGB Light/Headset Holder/6 Game Slots/Screw (White)",372,"4.4 out of 5 stars, rating details",800+ bought in past month,"2,099","₹4,999",https://m.media-amazon.com/images/I/71daUUzFPML._AC_UY218_.jpg,150,"{5: '68%', 4: '19%', 3: '4%', 2: '3%', 1: '6%'}"
Cosmic Byte ARES Dongle compatible with Ares Wireless 2023 edition Gamepad for PC,52,"3.2 out of 5 stars, rating details",50+ bought in past month,399,₹799,https://m.media-amazon.com/images/I/81DGh+g9eaL._AC_UY218_.jpg,151,"{5: '45%', 4: '10%', 3: '4%', 2: '7%', 1: '34%'}"
Careflection PS4 Controller Charging Cable 6 Ft Sync Cord - Play & Charger USB 2.0 A To Micro Cable for PlayStation 4/DualShock 4/PS4 Slim/Pro and Xbox One/S/Elite/X Gamepad - Black,34,"4.2 out of 5 stars, rating details",100+ bought in past month,249,₹599,https://m.media-amazon.com/images/I/511HImo4DoL._AC_UY218_.jpg,152,"{5: '65%', 4: '15%', 3: '11%', 2: '0%', 1: '9%'}"
"Brainwavz The UberAtlas - Dual Game Controller & Headphone Stand Wall Mount Holder for XBOX ONE, SERIES X, PS5, PS4, PS3, SWITCH, STEELSERIES Gamepad & More, Stay Organized No Screws, Black","2,250","4.3 out of 5 stars, rating details",null,999,"₹2,999",https://m.media-amazon.com/images/I/81M4V6eLNtL._AC_UY218_.jpg,153,"{5: '66%', 4: '13%', 3: '12%', 2: '3%', 1: '6%'}"
TAG Gamerz G10 USB Gamepad | Vibration Motor | Accurate Joysticks | Ergonomic Design | Plug And Play High Performance Gaming Controller/Remote | 12 Function Keys | Supports Windows/Linux/Mac (Black),77,"3.2 out of 5 stars, rating details",null,597,₹700,https://m.media-amazon.com/images/I/71wptR2d9LL._AC_UY218_.jpg,154,"{5: '40%', 4: '9%', 3: '13%', 2: '7%', 1: '31%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,155,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,156,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
"GadgetBite Game Controller Case Compatible with Xbox One, Xbox, Xbox 360, PS3, PS4, PS5 PS2 or One S Wireless Controller, Game Controller Holder Hard Shell Protective Cover Storage Case(Black)",209,"4.4 out of 5 stars, rating details",100+ bought in past month,419,₹999,https://m.media-amazon.com/images/I/61wPP7KW3cL._AC_UY218_.jpg,157,"{5: '66%', 4: '19%', 3: '8%', 2: '3%', 1: '4%'}"
Cooler Master Storm Controller - Wireless | 40 Hours Battery Life | Multi Device Connectivity | USB Type C Charging | Hybrid D-Pad | Bluetooth | Ergonomic Design,37,"4.0 out of 5 stars, rating details",null,"3,784","₹5,599",https://m.media-amazon.com/images/I/71kwkr8FbbL._AC_UY218_.jpg,158,"{5: '61%', 4: '6%', 3: '16%', 2: '7%', 1: '10%'}"
GAMENOPHOBIAA V8 Wireless Gamepad with Dual Game Controller for Android/Smart tv/TV Box/Laptop/Smart Phones (Black) [video game],20,"3.2 out of 5 stars, rating details",null,899,"₹1,999",https://m.media-amazon.com/images/I/41VkBk0C3hS._AC_UY218_.jpg,159,"{5: '42%', 4: '12%', 3: '11%', 2: '0%', 1: '35%'}"
"GAMENOPHOBIA Wired Controller for Xbox 360, Game Controller for Xbox 360 with Dual-Vibration Turbo for Microsoft Xbox 360/360 Slim",20,"3.9 out of 5 stars, rating details",null,"1,299","₹1,999",https://m.media-amazon.com/images/I/61v3-gQs68L._AC_UY218_.jpg,160,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Ninjadog Astra One Ultra - Hall effect Mobile Game Controller for PC/Mac/Linux/Unix, Android, iOS, Nintendo Switch",43,"4.2 out of 5 stars, rating details",null,"3,099","₹6,499",https://m.media-amazon.com/images/I/61BjCQ5k3pL._AC_UY218_.jpg,161,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Ninjadog Astra One - Universal Mobile Gaming Controller, Game Controller for Mobile Phones with Auto Grip, Also Supports Windows, Mac, Linux, PS3, PS4",47,"3.9 out of 5 stars, rating details",null,"1,999","₹4,999",https://m.media-amazon.com/images/I/516G3BqCuOL._AC_UY218_.jpg,162,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Logitech G F310 Gamepad - Blue,166,"4.1 out of 5 stars, rating details",null,"2,395","₹2,495",https://m.media-amazon.com/images/I/51HYk7igd8L._AC_UY218_.jpg,163,"{5: '51%', 4: '28%', 3: '12%', 2: '3%', 1: '6%'}"
"GameSir X3 Pro Moblie Game Controller Android, iPhone 15 Series, Ergonomic Design - Phone Controller, Support Zenless Zone Zero, Cloudy Gaming,Xbox Game Pass",121,"3.8 out of 5 stars, rating details",null,"9,999","₹14,999",https://m.media-amazon.com/images/I/71LVpM24TaL._AC_UY218_.jpg,164,"{5: '46%', 4: '25%', 3: '7%', 2: '7%', 1: '15%'}"
TMG Silicone PS4 Cover Controller Cover Skin Protector Case for PS4/PS4 Slim/PS4 Pro Controller-White,6,"3.0 out of 5 stars, rating details",null,449,₹999,https://m.media-amazon.com/images/I/81jnDKzROQL._AC_UY218_.jpg,165,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Elevea Game Controller Gamepad JL-01 3 in 1 Mobile Joystick Gamepad Phone Game Handle Grip Holder, for Smartphones",null,null,null,599,"₹1,999",https://m.media-amazon.com/images/I/61zE78m8zfL._AC_UY218_.jpg,166,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"One94Store Rechargeable Silicone Panda Night Light for Kids | 7-Color LED Changing Lamp |Adorable Room Decor & Gift for Toddlers, Teens, & Valentine's Day Present|Soft BPA-Free Nightlight| Multicolour",null,"4.1 out of 5 stars, rating details",null,399,"₹1,999",null,167,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"PowerA MOGA Mobile Gaming Game Streaming Phone Clip 2.0 for Xbox Series X/S and Xbox One Wireless Controllers, Black (Officially Licensed)","22,975","3.8 out of 5 stars, rating details",null,949,"₹1,799",https://m.media-amazon.com/images/I/61+HWFT5pPL._AC_UY218_.jpg,168,"{5: '55%', 4: '16%', 3: '8%', 2: '4%', 1: '17%'}"
"Porro Fino Wireless Controller USB Charging Cable Charger Compatible with Microsoft Xbox360 / xBox 360 Slim Wireless Game Controllers Charge and Play Kit, Black",25,"3.8 out of 5 stars, rating details",null,499,₹999,https://m.media-amazon.com/images/I/51DQEaQD-2L._AC_UY218_.jpg,169,"{5: '47%', 4: '25%', 3: '8%', 2: '5%', 1: '15%'}"
"GameSir X3 Pro Moblie Game Controller Android, iPhone 15 Series, Ergonomic Design - Phone Controller, Support Zenless Zone Zero, Cloudy Gaming,Xbox Game Pass",121,"3.8 out of 5 stars, rating details",null,"9,999","₹14,999",https://m.media-amazon.com/images/I/71LVpM24TaL._AC_UY218_.jpg,170,"{5: '46%', 4: '25%', 3: '7%', 2: '7%', 1: '15%'}"
"TAG Gamerz G1000 USB Wired Gamepad For PC/PS3, Pressure Sensitive Analog Triggers, Haptic feedback, Accurate Joystick, Game Controller With Ergonomic Design, Plug & Play Joypad, Supports Windows 10/11",16,"4.6 out of 5 stars, rating details",null,"1,099","₹2,300",https://m.media-amazon.com/images/I/71tmA0BRZZL._AC_UY218_.jpg,171,"{5: '75%', 4: '12%', 3: '13%', 2: '0%', 1: '0%'}"
"NiTHO Gaming Kit for PS5 Dualsense Controller, Customizing Anti-Slip Protective Cover Grip Handle with Thumb Grip Caps and Analog Mini-Stick Precision Rings, Enhancers Accessories for PS5 - White",96,"4.1 out of 5 stars, rating details",100+ bought in past month,799,"₹1,499",https://m.media-amazon.com/images/I/51Dr4dA4G0L._AC_UY218_.jpg,172,"{5: '53%', 4: '21%', 3: '13%', 2: '12%', 1: '1%'}"
LAVANYA SHREE ENTERPRISES Ps-2 Wired Dualshock Remote Controller For Playstation-2 Generic - Random Color,5,"3.2 out of 5 stars, rating details",null,499,"₹1,999",https://m.media-amazon.com/images/I/71BZu7vt4xL._AC_UY218_.jpg,173,"{5: '41%', 4: '0%', 3: '22%', 2: '19%', 1: '18%'}"
"Meyaar Anti-Slip PS5 Controller Skin, PS 5 Controller Accessories, Non-Slip Silicone PS 5 Cover Thumb Grip Gaps, Touch Pad Sticker and Cover Wrap Stickers (Pack of 1)",null,null,null,699,"₹1,999",https://m.media-amazon.com/images/I/61gmtBD+F7L._AC_UY218_.jpg,174,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"SYGA Game Controller Storage Remote Case for PS4.5, Carrying Travel Protective Case for Play Station 4.5 Protective case (PS4.5-BlackPU)",299,"4.5 out of 5 stars, rating details",null,399,₹999,https://m.media-amazon.com/images/I/51mS7dWtN7L._AC_UY218_.jpg,175,"{5: '68%', 4: '23%', 3: '6%', 2: '0%', 1: '3%'}"
"ZEBRONICS PS5C, PS5 Controller Charging Dock, 3H Rapid Charging, Supports Dualsense & Edge Controllers, Dual Pogo Pin, Charging Indicators, Anti-Slip Silicone Base",null,null,null,999,"₹99,900",https://m.media-amazon.com/images/I/71qeq2aFXML._AC_UY218_.jpg,176,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"OIVO INDIA Multcolor Universal Travel EVA Game Controller Carrying Case Gaming Accessory Box (Compatible for Xbox One, Xbox, Xbox 360, PS3, PS4, PS5 PS2)",177,"4.7 out of 5 stars, rating details",200+ bought in past month,549,₹999,https://m.media-amazon.com/images/I/61Q0KHFcqVL._AC_UY218_.jpg,177,"{5: '81%', 4: '15%', 3: '4%', 2: '0%', 1: '0%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,178,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
FLOMBIFY® EB1 EVA Box Case Holder for PS5 and Xbox Series X/S Controllers - Hard Protective Carrying Cover Pouch and Storage Organizer (Black White),null,null,null,489,₹999,https://m.media-amazon.com/images/I/81x3Mue3ecL._AC_UY218_.jpg,179,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Cosmic Byte Charging Dock Compatible with PS5 Standard and Elite Controller,7,"4.2 out of 5 stars, rating details",50+ bought in past month,499,"₹49,900",https://m.media-amazon.com/images/I/41WQr7qCyRL._AC_UY218_.jpg,180,"{5: '82%', 4: '0%', 3: '0%', 2: '0%', 1: '18%'}"
"Amazon Basics Wireless Laser Controller for Presentation, with USB Receiver and Battery Indicator (Battery Not Included)",793,"3.8 out of 5 stars, rating details",300+ bought in past month,499,"₹1,199",https://m.media-amazon.com/images/I/613EUZvzLeL._AC_UY218_.jpg,181,"{5: '52%', 4: '18%', 3: '8%', 2: '4%', 1: '18%'}"
Crompton Automatic Pump Controller AB-15 for Water Pumps,65,"3.7 out of 5 stars, rating details",200+ bought in past month,"1,449","₹2,500",https://m.media-amazon.com/images/I/41tsb9b3WDL._AC_UY218_.jpg,182,"{5: '61%', 4: '5%', 3: '6%', 2: '6%', 1: '22%'}"
"FITVERT 8 Pcs Black Silicone FPS Thumb Grip Set Joystick Thumbstick Cap for Sony PS Series 2,3,4,5, Xbox Series S X Controller Grip Multi Player 4 Pairs/8 Pcs Controller Joystick Caps",25,"4.8 out of 5 stars, rating details",50+ bought in past month,198,₹700,https://m.media-amazon.com/images/I/51mYIAlwrgL._AC_UY218_.jpg,183,"{5: '79%', 4: '21%', 3: '0%', 2: '0%', 1: '0%'}"
Electronic Spices 12V DC Mini LED Strip RGB Remote Controller 24-Key RF Wireless Remote For RGB LED Light Strip,275,"3.9 out of 5 stars, rating details",100+ bought in past month,149,₹399,https://m.media-amazon.com/images/I/61NLb5KdDGL._AC_UY218_.jpg,184,"{5: '52%', 4: '20%', 3: '11%', 2: '4%', 1: '13%'}"
"New World Replacement Joystick Analog Caps for PS5 Controllers, Thumbsticks Cover Thumb Grip Stick",95,"4.0 out of 5 stars, rating details",100+ bought in past month,295,₹147.50,https://m.media-amazon.com/images/I/414GZEYk1hS._AC_UY218_.jpg,185,"{5: '54%', 4: '19%', 3: '11%', 2: '4%', 1: '12%'}"
"ZORBES® Game Controller Silicone Cover for PS5 Game Controller 30th Anniversary Customized Protective Cover for Controller, with 2 Thumb Grip Caps & Touchpad Sticker",153,"4.4 out of 5 stars, rating details",100+ bought in past month,898,"₹1,349",https://m.media-amazon.com/images/I/61xq-6Za1VL._AC_UY218_.jpg,186,"{5: '67%', 4: '24%', 3: '4%', 2: '1%', 1: '4%'}"
Imagine Technologies Fully Automatic Water Level Controller and 4 Level Indicator With 5 Nos Sensor,57,"4.0 out of 5 stars, rating details",100+ bought in past month,898,"₹2,100",https://m.media-amazon.com/images/I/71oxLKFaruL._AC_UY218_.jpg,187,"{5: '58%', 4: '21%', 3: '2%', 2: '8%', 1: '11%'}"
TMG Printing Camouflage Fancy Theme Silicone Protective Skin Case Cover for PS4 Controller Anti Slip Cover with 2 PC with Matching Thumb ...,1,"5.0 out of 5 stars, rating details",null,399,₹999,https://m.media-amazon.com/images/I/81Oe1xPnoYL._AC_UY218_.jpg,188,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
TMG Silicone PS4 Cover Controller Cover Skin Protector Case for PS4/PS4 Slim/PS4 Pro Controller- Splash Graffiti,6,"3.0 out of 5 stars, rating details",null,449,₹999,https://m.media-amazon.com/images/I/81TT3r0X1CL._AC_UY218_.jpg,189,"{5: '29%', 4: '30%', 3: '0%', 2: '0%', 1: '41%'}"
"Kidology Light Table Tennis Self Training Indoor Gaming 2 Racket & 4 Practice Ping Pong Ball Parent Child Interaction Toys for Kids Fun Party Game Sports Toy, Multicolor",null,"3.8 out of 5 stars, rating details",null,398,₹999,null,190,"{5: '55%', 4: '13%', 3: '10%', 2: '6%', 1: '16%'}"
ADOFYS Dual Controller Hard Carry Case Compatible for PS5/PS4/XBOX/i Pega Waterproof Travel Carry Case,103,"4.4 out of 5 stars, rating details",100+ bought in past month,949,"₹4,499",https://m.media-amazon.com/images/I/61MTq+dUH+L._AC_UY218_.jpg,191,"{5: '71%', 4: '17%', 3: '5%', 2: '1%', 1: '6%'}"
"Gen game S5 Bluetooth Mobile Gamepad Controller for Android Phones, Android TV, Fire TV & Windows PC",10,"3.5 out of 5 stars, rating details",null,"1,749","₹4,999",https://m.media-amazon.com/images/I/516dkpZHnpL._AC_UY218_.jpg,192,"{5: '42%', 4: '11%', 3: '26%', 2: '0%', 1: '21%'}"
"Imagine Technologies Semi Automatic ,Manually Start and Auto Stop Water Level Controller (White,IT81WLC)",213,"4.1 out of 5 stars, rating details",50+ bought in past month,779,"₹1,399",https://m.media-amazon.com/images/I/61ZN0681KvL._AC_UY218_.jpg,193,"{5: '59%', 4: '17%', 3: '11%', 2: '3%', 1: '10%'}"
yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5/Ps4/Xbox/Ipega Controllers - 3 Layer Protection Travel Carry Case - Grey,210,"4.6 out of 5 stars, rating details",100+ bought in past month,905,"₹1,599",https://m.media-amazon.com/images/I/61T2-GygELL._AC_UY218_.jpg,194,"{5: '70%', 4: '23%', 3: '4%', 2: '1%', 1: '2%'}"
"PowerA Twin Charging Station for PS5 DualSense and DualSense Edge Wireless Controllers, AC Adaptor Included, with LED Indicator, Vertical Dual Controller Fast Charging Dock (Officially Licensed)",24,"4.6 out of 5 stars, rating details",100+ bought in past month,"1,799","₹2,999",https://m.media-amazon.com/images/I/61TezEHI9dL._AC_UY218_.jpg,195,"{5: '72%', 4: '22%', 3: '6%', 2: '0%', 1: '0%'}"
Blackt Electrotech (BT-T1): 230V AC 50 to +110℃ LED Digital Temperature Controller with Thermocouple Sensor,159,"3.8 out of 5 stars, rating details",100+ bought in past month,299,₹900,https://m.media-amazon.com/images/I/61WDk4Bhs8L._AC_UY218_.jpg,196,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
OIVO INDIA Dual Controller Remote Hard Carry Cover Compatible for PS5/PS4/XBOX Water-Resistant Travel Carry Case,12,"4.9 out of 5 stars, rating details",50+ bought in past month,899,"₹1,999",https://m.media-amazon.com/images/I/61ZwJnUbgEL._AC_UY218_.jpg,197,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"(Refurbished) Ant Esports GP310 Wireless Gamepad, Compatible for PC & Laptop (Windows 10/8 /7, Steam) / PS3 / Android",6,"4.6 out of 5 stars, rating details",null,null,null,https://m.media-amazon.com/images/I/51PCS29jscL._AC_UY218_.jpg,198,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
POPIO Bluetooth Remote Controller Shutter Button for Selfie Stick Compatible with All Devices (Android & iOS Phones Only),"3,961","4.3 out of 5 stars, rating details",300+ bought in past month,251,₹599,https://m.media-amazon.com/images/I/61wPF6q-8RL._AC_UY218_.jpg,199,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Careflection Thumbstick Cap Raised Thumb Grip for Sony PlayStation Series 2,3,4,5, Xbox Series S X Joystick Controller Gamepad Silicone Cover (8 Pcs) Multi Player FPS, Racing etc - 2 Years Warranty",542,"4.1 out of 5 stars, rating details",null,210,₹999,https://m.media-amazon.com/images/I/51hcem+FbAL._AC_UY218_.jpg,200,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,201,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,202,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
PSS PS5 Controller Thumb Grip Cap Non-Slip Rocker Cap Joystick Button Protective Thumb Grips Compatible for PS5 PS4 Xbox Series X Switch Pro Controller Accessories - 4 PC,null,null,null,299,₹990,https://m.media-amazon.com/images/I/61b2YO08jTL._AC_UY218_.jpg,203,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Skypearll Solar Charge Controller 10A, Solar Charge Controller 12V/24V Intelligent Battery Regulator for Lead Acid & Lithium Battery with LCD Display and 3A USB Port (10A Blue )",17,"3.7 out of 5 stars, rating details",50+ bought in past month,499,null,https://m.media-amazon.com/images/I/61RliXJNraL._AC_UY218_.jpg,204,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"NiTHO Vertical Charging Dock for PS5 and PS5 Edge Wireless Controllers, Dual Slot Fast Charging Station with USB-C Cable, Secure Click-in Design, Compatible with PlayStation 5, White",67,"4.2 out of 5 stars, rating details",50+ bought in past month,799,"₹1,699",https://m.media-amazon.com/images/I/71Kdrhwv1KL._AC_UY218_.jpg,205,"{5: '61%', 4: '20%', 3: '7%', 2: '3%', 1: '9%'}"
"Tobo Wireless Mobile Gaming Controller compatible with ioS, Android, iPad, Tablet, PC, Phone Controller for iPhone 14/13/12/11, Galaxy S22/21, Android Phones, COD Mobile, Genshin Immpact, Cloud Gaming",null,null,null,"1,799","₹2,999",https://m.media-amazon.com/images/I/6138NPvUCYL._AC_UY218_.jpg,206,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
New World Mobile Phone Clip Holder for PS5 Controller Foldable Mobile Phone Stand Mount Clamp Bracket with Adjustable Stand for PlayStation 5 Wireless Controller (PS5 Controller Not Included),151,"3.8 out of 5 stars, rating details",50+ bought in past month,556,₹599,https://m.media-amazon.com/images/I/51gZd+Y2MZL._AC_UY218_.jpg,207,"{5: '53%', 4: '18%', 3: '4%', 2: '11%', 1: '14%'}"
